Wall time,Step,Value
1666044181.432811,127,0.24969734251499176
1666045073.8854532,255,0.2476969212293625
1666045987.204423,383,0.24675782024860382
1666046877.1124828,511,0.2463783472776413
1666047771.5561507,639,0.24553413689136505
1666048698.0343504,767,0.24513602256774902
1666049619.627724,895,0.24478036165237427
1666050548.4846637,1023,0.24436768889427185
1666051453.9645138,1151,0.2434932291507721
1666052391.2342784,1279,0.24320462346076965
1666053316.2570672,1407,0.24269966781139374
1666054248.4999588,1535,0.24204102158546448
1666055182.8380866,1663,0.2411569505929947
1666056153.4009573,1791,0.24001257121562958
1666057112.0260096,1919,0.239045187830925
1666058079.4270844,2047,0.23805707693099976
