Wall time,Step,Value
1665178213.9703624,127,0.3828582465648651
1665179184.3811755,255,0.3635268807411194
1665180158.3982568,383,0.36159345507621765
1665181108.1157308,511,0.36151888966560364
1665182035.0103476,639,0.358693927526474
1665182948.0927682,767,0.3571504056453705
1665183843.0993345,895,0.35501328110694885
1665184739.9969163,1023,0.353363573551178
1665185660.149136,1151,0.350923627614975
1665186608.8559222,1279,0.3476214110851288
1665187531.613996,1407,0.34502020478248596
1665188436.3378286,1535,0.341391921043396
1665189383.2264218,1663,0.3396106958389282
1665190369.8033714,1791,0.3353966474533081
1665191350.337459,1919,0.3327166736125946
1665192305.439405,2047,0.328656405210495
