Wall time,Step,Value
1666213949.170706,127,-44.0
1666214143.551316,255,-46.0
1666214337.2194364,383,-42.0
1666214565.0539653,511,-36.0
1666214796.1026216,639,-43.0
1666214975.0336862,767,-41.0
1666215157.9884715,895,-28.0
1666215342.027272,1023,-46.0
1666215522.8175268,1151,-43.0
1666215704.1041868,1279,-38.0
1666215891.8943055,1407,-30.0
1666216076.660464,1535,-32.0
1666216271.169907,1663,-30.0
1666216522.663837,1791,-33.0
1666216704.1095123,1919,-39.0
1666216899.1164923,2047,-48.0
