Wall time,Step,Value
1666245139.6221514,127,-16.0
1666245405.9598062,255,-38.0
1666245677.8213992,383,-28.0
1666245942.5869236,511,-26.0
1666246205.859166,639,-11.0
1666246472.915473,767,-2.0
1666246767.8443036,895,-22.0
1666247071.3655403,1023,-29.0
1666247356.5240097,1151,-14.0
1666247620.6463425,1279,-17.0
1666247888.6083014,1407,-22.0
1666248162.8846288,1535,-18.0
1666248423.5453134,1663,-17.0
1666248761.9654057,1791,-11.0
1666249036.6966326,1919,-12.0
1666249319.801271,2047,-16.0
