Wall time,Step,Value
1691362993.959134,127,0.4410724937915802
1691367059.2059295,255,0.42447802424430847
1691369945.7007961,383,0.4216446876525879
1691373632.4502025,511,0.41774284839630127
1691377080.1373868,639,0.4145900309085846
1691380500.9725137,767,0.41144388914108276
1691384115.3069127,895,0.40858685970306396
1691387893.4648561,1023,0.4053889811038971
1691392113.2064855,1151,0.4050902724266052
1691396102.0555477,1279,0.4006628096103668
1691400043.6171074,1407,0.3982678949832916
1691403831.2273915,1535,0.3955923318862915
1691406807.752209,1663,0.3922865390777588
1691409878.308173,1791,0.38725370168685913
1691413197.5550518,1919,0.3849228620529175
1691416544.977639,2047,0.3846566677093506
