Wall time,Step,Value
1666044462.9754014,127,0.049295827746391296
1666045376.2789912,255,0.049165911972522736
1666046306.718251,383,0.04899616539478302
1666047213.758722,511,0.04889138787984848
1666048113.5095782,639,0.048845306038856506
1666049095.5151715,767,0.04886704310774803
1666050011.034642,895,0.04894496500492096
1666050953.4229064,1023,0.04880448058247566
1666051891.1428258,1151,0.04873157665133476
1666052815.2589023,1279,0.048596449196338654
1666053764.0943608,1407,0.04854131117463112
1666054709.0652132,1535,0.04845302551984787
1666055669.8822815,1663,0.0481560081243515
1666056666.2901826,1791,0.048139698803424835
1666057673.409401,1919,0.04775584489107132
1666058590.1763458,2047,0.04757551848888397
