Wall time,Step,Value
1660389774.315463,127,0.04819772019982338
1660389875.8816228,255,0.04446205124258995
1660389983.119725,383,0.043723493814468384
1660390086.4284127,511,0.04373693838715553
1660390202.5448506,639,0.043928664177656174
1660390307.6489456,767,0.04402358829975128
1660390413.9561493,895,0.0441124327480793
1660390527.0900357,1023,0.044214241206645966
1660390631.4556065,1151,0.04436850547790527
1660390747.5284853,1279,0.04455645754933357
1660390852.2295618,1407,0.04477018117904663
1660390959.576878,1535,0.0451943464577198
1660391070.453488,1663,0.04523612558841705
1660391175.7035007,1791,0.045454856008291245
1660391291.0900066,1919,0.045658789575099945
1660391395.4807165,2047,0.04583554342389107
