Wall time,Step,Value
1670082037.9243014,127,0.4398057758808136
1670082966.7073045,255,0.4257230758666992
1670083854.1798265,383,0.42134004831314087
1670084735.0403666,511,0.4168318808078766
1670085607.2132504,639,0.41446784138679504
1670086485.41308,767,0.4117698073387146
1670087384.1190045,895,0.4131386876106262
1670088270.3670657,1023,0.4095548391342163
1670089172.4530182,1151,0.4054904580116272
1670090072.9314466,1279,0.40201395750045776
1670091010.7130992,1407,0.4002528786659241
1670091946.728538,1535,0.39851129055023193
1670092930.5802839,1663,0.39490407705307007
1670093886.597483,1791,0.3904151916503906
1670094862.3727684,1919,0.3872877359390259
1670095794.456883,2047,0.38406842947006226
