Wall time,Step,Value
1666088705.8820202,127,-8.0
1666089606.2264707,255,-10.0
1666090659.871989,383,-10.0
1666091699.3499818,511,-2.0
1666092658.7163885,639,-14.0
1666093594.531958,767,0.0
1666094688.7161832,895,26.0
1666095772.4289615,1023,-24.0
1666096782.8750918,1151,8.0
1666097817.6878903,1279,28.0
1666098907.375616,1407,18.0
1666099998.2798502,1535,8.0
1666101070.2220128,1663,18.0
1666102162.5699925,1791,-12.0
1666103279.093374,1919,34.0
1666104492.1038196,2047,12.0
