Wall time,Step,Value
1664877235.5374763,127,-11.0
1664878022.1014142,255,-9.0
1664878809.1514933,383,-16.0
1664879585.6916847,511,-7.0
1664880381.0031276,639,-10.0
1664881172.3640847,767,-12.0
1664881948.924898,895,-12.0
1664882738.8819985,1023,-6.0
1664883524.3617885,1151,-7.0
1664884289.6946843,1279,-11.0
1664885078.4367268,1407,-14.0
1664885863.6454632,1535,-10.0
1664886631.0320313,1663,-8.0
1664887420.5519335,1791,-2.0
1664888195.412922,1919,-9.0
1664888965.2150912,2047,-11.0
