Wall time,Step,Value
1666088878.1985486,0,0.2604326605796814
1666088897.348608,3,0.25520631670951843
1666088903.7363536,4,0.23975512385368347
1666088942.1641636,10,0.21755951642990112
1666088948.631497,11,0.23328246176242828
1666088967.946511,14,0.2294166088104248
1666088974.1851048,15,0.24495649337768555
1666088993.2728279,18,0.2498863935470581
1666088999.5778701,19,0.22777503728866577
1666089005.9022112,20,0.23380863666534424
1666089018.438372,22,0.23621104657649994
1666089024.8219104,23,0.23964034020900726
1666089048.3358805,26,0.2449537068605423
1666089054.503539,27,0.23979255557060242
1666089093.1646855,33,0.22099438309669495
1666089112.6737266,36,0.23598194122314453
1666089119.062575,37,0.25400298833847046
1666089125.681453,38,0.23880240321159363
1666089132.0169683,39,0.23559382557868958
1666089138.741767,40,0.2272888869047165
1666089185.5763116,47,0.2368377447128296
1666089191.9764419,48,0.22034649550914764
1666089198.352796,49,0.2477809488773346
1666089211.2546835,51,0.24852235615253448
1666089217.6461594,52,0.24751849472522736
1666089233.1661606,54,0.23052091896533966
1666089252.7685475,57,0.24513480067253113
1666089272.8368921,60,0.2528291344642639
1666089279.2820766,61,0.23306497931480408
1666089285.9051597,62,0.22860248386859894
1666089292.5496159,63,0.23813849687576294
1666089305.7645779,65,0.23227347433567047
1666089312.3708649,66,0.24662764370441437
1666089318.7859268,67,0.23186638951301575
1666089325.8895795,68,0.23832058906555176
1666089341.7974305,70,0.23207543790340424
1666089349.536694,71,0.24240665137767792
1666089389.9096904,77,0.23053425550460815
1666089403.3125033,79,0.22401025891304016
1666089409.9575138,80,0.22689594328403473
1666089423.049883,82,0.24034693837165833
1666089448.609077,85,0.23425856232643127
1666089499.5709624,89,0.23905479907989502
1666089506.1434243,90,0.23483483493328094
1666089543.6637902,95,0.23052924871444702
1666089580.1469004,99,0.23074160516262054
1666089586.7195306,100,0.22703993320465088
1666089606.8889384,103,0.24713996052742004
1666089637.1926608,106,0.23324182629585266
1666089670.092302,107,0.23730914294719696
1666089707.1281006,109,0.2366904616355896
1666089746.9285467,114,0.22974435985088348
1666089760.1134758,116,0.22214840352535248
1666089796.382468,121,0.23285292088985443
1666089823.5345798,125,0.21926960349082947
1666089831.112794,126,0.22523662447929382
1666089919.6786854,128,0.23909719288349152
1666089933.8065908,130,0.23476900160312653
1666089944.87208,131,0.22693787515163422
1666089952.2875779,132,0.23837372660636902
1666089995.2948933,136,0.23730367422103882
1666090003.8808246,137,0.24083954095840454
1666090059.7921329,143,0.2382192462682724
1666090066.9274924,144,0.23212862014770508
1666090080.7917273,146,0.23056374490261078
1666090087.4199228,147,0.21491548418998718
1666090112.5069735,150,0.2466367781162262
1666090160.6746902,157,0.23391331732273102
1666090174.1608043,159,0.21709397435188293
1666090183.4337795,160,0.23442144691944122
1666090198.9422212,162,0.23543265461921692
1666090213.6141944,164,0.22609369456768036
1666090257.5077095,170,0.22945636510849
1666090264.2334895,171,0.23399846255779266
1666090271.10727,172,0.22436603903770447
1666090292.168843,175,0.22283807396888733
1666090298.960264,176,0.2318880558013916
1666090305.694921,177,0.2419852763414383
1666090312.3792324,178,0.23891235888004303
1666090325.9154325,180,0.22593796253204346
1666090332.643348,181,0.23381832242012024
1666090354.7708454,184,0.22894535958766937
1666090362.0601976,185,0.23556001484394073
1666090369.3753972,186,0.23799198865890503
1666090392.006297,189,0.23168475925922394
1666090398.9155548,190,0.23123523592948914
1666090405.647057,191,0.22001586854457855
1666090412.6269855,192,0.23329225182533264
1666090440.6877718,195,0.22576138377189636
1666090467.32822,199,0.2333616018295288
1666090474.4168239,200,0.23078849911689758
1666090488.22915,202,0.24415503442287445
1666090494.9476025,203,0.2195030301809311
1666090502.071982,204,0.23615705966949463
1666090509.688816,205,0.224853515625
1666090523.6387305,207,0.24810561537742615
1666090537.905694,209,0.23634371161460876
1666090551.828469,211,0.22869068384170532
1666090565.618021,213,0.23143215477466583
1666090578.8444023,215,0.22755728662014008
1666090585.4613461,216,0.2224791795015335
1666090599.514236,218,0.2434716671705246
1666090605.9769762,219,0.2324356585741043
1666090613.0377657,220,0.23363342881202698
1666090619.8005352,221,0.24387401342391968
1666090626.418103,222,0.24698172509670258
1666090639.4515753,224,0.23475463688373566
1666090646.0686116,225,0.22021159529685974
1666090694.3574708,229,0.2236759513616562
1666090779.2171326,235,0.24972601234912872
1666090794.2194393,237,0.24613909423351288
1666090800.9690573,238,0.24412235617637634
1666090807.6313524,239,0.23584292829036713
1666090825.9333763,241,0.23787976801395416
1666090832.5629175,242,0.2536052465438843
1666090848.2041056,244,0.24830268323421478
1666090854.7726643,245,0.23360607028007507
1666090861.18588,246,0.2400842010974884
1666090868.011788,247,0.24411502480506897
1666090904.8456793,252,0.22328944504261017
1666090911.3525157,253,0.243768110871315
1666090917.6856806,254,0.24210600554943085
1666091022.833453,257,0.25222304463386536
1666091029.5176501,258,0.24328823387622833
1666091036.186897,259,0.23838624358177185
1666091042.987142,260,0.22450517117977142
1666091055.9425871,262,0.23270796239376068
1666091111.1139357,270,0.2272927165031433
1666091117.908087,271,0.24551929533481598
1666091143.5347164,274,0.23971115052700043
1666091159.893691,276,0.2346506416797638
1666091174.5680962,278,0.239719420671463
1666091190.307404,280,0.2333241105079651
1666091204.7682595,282,0.21986788511276245
1666091211.9242651,283,0.23026667535305023
1666091226.076161,285,0.2241925150156021
1666091240.186559,287,0.2399904727935791
1666091247.3763669,288,0.2319318652153015
1666091261.5483096,290,0.2268679440021515
1666091305.0385532,295,0.24358901381492615
1666091312.013246,296,0.22619621455669403
1666091322.4635603,297,0.23753876984119415
1666091329.5724654,298,0.24091485142707825
1666091388.5302992,306,0.2260461300611496
1666091402.5141408,308,0.23442359268665314
1666091409.4941328,309,0.22276082634925842
1666091429.9193127,312,0.22895826399326324
1666091436.7171314,313,0.2318633794784546
1666091456.552295,316,0.23952220380306244
1666091470.5964622,318,0.22689580917358398
1666091477.8807204,319,0.23354531824588776
1666091499.1468089,322,0.23587751388549805
1666091515.8146703,324,0.24461853504180908
1666091549.099234,329,0.24312053620815277
1666091556.3955147,330,0.24481210112571716
1666091563.2902644,331,0.24966850876808167
1666091570.0391247,332,0.23380149900913239
1666091602.749564,337,0.24048015475273132
1666091609.4806142,338,0.2208367884159088
1666091622.6534991,340,0.23732633888721466
1666091642.5257988,343,0.24223026633262634
1666091649.3690069,344,0.230494886636734
1666091656.2531614,345,0.2188110053539276
1666091662.5885105,346,0.22725503146648407
1666091676.2519748,348,0.23177087306976318
1666091689.8471057,350,0.23146292567253113
1666091723.2057521,352,0.2273806482553482
1666091735.8108475,353,0.23841054737567902
1666091742.144553,354,0.2417723685503006
1666091768.0752888,358,0.22736120223999023
1666091807.4199338,360,0.227524071931839
1666091820.7121115,362,0.23299528658390045
1666091827.2159977,363,0.23981021344661713
1666091833.9916446,364,0.2391844540834427
1666091840.5989735,365,0.22699949145317078
1666091847.5312576,366,0.22985778748989105
1666091857.019529,367,0.23266103863716125
1666091863.540492,368,0.22174189984798431
1666091905.7335072,374,0.23383381962776184
1666091926.4502091,377,0.23246772587299347
1666091933.7363982,378,0.2336421012878418
1666092059.6196651,386,0.22707371413707733
1666092085.7501035,390,0.22264528274536133
1666092092.262363,391,0.23180697858333588
1666092098.7822456,392,0.22283850610256195
1666092105.2298577,393,0.24302861094474792
1666092111.8261502,394,0.22535426914691925
1666092118.5257597,395,0.2392491102218628
1666092125.4150672,396,0.227781280875206
1666092132.801743,397,0.22091704607009888
1666092142.1405141,398,0.23348182439804077
1666092149.683798,399,0.23669980466365814
1666092167.1155262,401,0.23333783447742462
1666092174.732946,402,0.2299930602312088
1666092188.1737306,404,0.23562566936016083
1666092215.7952359,408,0.24320760369300842
1666092222.3292627,409,0.22307567298412323
1666092242.0780442,412,0.23247654736042023
1666092249.0001316,413,0.23110243678092957
1666092256.0957396,414,0.23192626237869263
1666092262.7305198,415,0.24129940569400787
1666092281.8935988,418,0.23578648269176483
1666092301.312463,421,0.23795044422149658
1666092307.974887,422,0.2216622233390808
1666092327.8108432,425,0.22176942229270935
1666092334.193491,426,0.24174100160598755
