Wall time,Step,Value
1660408015.6975856,127,0.13489283621311188
1660408559.6235456,255,0.12055473029613495
1660409055.3937604,383,0.11984103918075562
1660409585.5504973,511,0.11926721036434174
1660410101.2747736,639,0.11933211237192154
1660410605.086297,767,0.11870278418064117
1660411113.1422014,895,0.1179887130856514
1660411645.672583,1023,0.1174604669213295
1660412183.1604636,1151,0.11706675589084625
1660412728.9600031,1279,0.11659453809261322
1660413269.2187908,1407,0.11615744233131409
1660413742.6155608,1535,0.11597240716218948
1660414325.874124,1663,0.11561188101768494
1660414900.1645281,1791,0.11575938016176224
1660415476.822728,1919,0.115077905356884
1660416043.3924947,2047,0.11463893204927444
