Wall time,Step,Value
1664964168.3886664,127,-40.0
1664966410.052,255,-24.0
1664968623.2985032,383,-42.0
1664970833.827613,511,-30.0
1664973047.3912563,639,-44.0
1664975274.0907042,767,-38.0
1664977480.7120683,895,-48.0
1664979688.8226674,1023,-24.0
1664981872.9154634,1151,-30.0
1664984089.3683095,1279,-40.0
1664986335.3242824,1407,-26.0
1664988563.71669,1535,-28.0
1664990794.0932593,1663,-46.0
1664993013.261034,1791,-28.0
1664995236.1007195,1919,-8.0
1664997389.5012245,2047,-32.0
