Wall time,Step,Value
1664904129.818632,127,-100.0
1664904942.1729028,255,-104.0
1664905752.9546752,383,-98.0
1664906574.01857,511,-80.0
1664907387.9486413,639,-102.0
1664908200.2529287,767,-96.0
1664909024.7421203,895,-94.0
1664909824.375439,1023,-88.0
1664910651.208326,1151,-82.0
1664911472.4015226,1279,-86.0
1664912278.2099872,1407,-66.0
1664913101.0186062,1535,-88.0
1664913903.0421379,1663,-100.0
1664914709.7132032,1791,-96.0
1664915516.8203182,1919,-86.0
1664916329.690522,2047,-94.0
