Wall time,Step,Value
1666120587.0976121,0,0.24149034917354584
1666120605.356124,3,0.2431115210056305
1666120611.5088696,4,0.24790871143341064
1666120652.5097575,10,0.2457738220691681
1666120658.8371658,11,0.2394023984670639
1666120678.8060782,14,0.2485785186290741
1666120684.9870136,15,0.23349884152412415
1666120703.6257863,18,0.23525097966194153
1666120709.7540703,19,0.23937161266803741
1666120716.8162434,20,0.23600013554096222
1666120729.3381727,22,0.23665465414524078
1666120735.6548676,23,0.23435208201408386
1666120754.004515,26,0.24475371837615967
1666120759.9100509,27,0.24227909743785858
1666120810.0088563,33,0.243777796626091
1666120828.921046,36,0.24573828279972076
1666120835.1484303,37,0.24502933025360107
1666120841.4383976,38,0.24949786067008972
1666120847.7666404,39,0.24570517241954803
1666120854.0871167,40,0.2488652467727661
1666120898.6965792,47,0.2459792196750641
1666120905.026397,48,0.2504660189151764
1666120911.2604115,49,0.24689659476280212
1666120924.5101414,51,0.23285722732543945
1666120930.4749808,52,0.22902998328208923
1666120961.7989674,54,0.2378462702035904
1666120980.6811538,57,0.25579598546028137
1666121000.1868255,60,0.24045926332473755
1666121006.4439049,61,0.2507046163082123
1666121012.853702,62,0.23453359305858612
1666121019.0841897,63,0.24332579970359802
1666121031.7843487,65,0.2407425045967102
1666121038.1658163,66,0.24544677138328552
1666121044.474647,67,0.22415892779827118
1666121050.755446,68,0.2505270838737488
1666121063.590104,70,0.24557742476463318
1666121069.8236809,71,0.24506184458732605
1666121107.741475,77,0.2312651425600052
1666121120.61323,79,0.2421601414680481
1666121126.9644275,80,0.24601170420646667
1666121139.4763982,82,0.24718037247657776
1666121158.1551387,85,0.23957261443138123
1666121184.4313567,89,0.2517004609107971
1666121190.838412,90,0.2552644610404968
1666121222.7404838,95,0.2518153190612793
1666121247.6771438,99,0.24394983053207397
1666121253.972462,100,0.24670884013175964
1666121273.0425336,103,0.2558956444263458
1666121291.8886235,106,0.22920967638492584
1666121298.1493518,107,0.23714613914489746
1666121310.3110578,109,0.24635863304138184
1666121342.3180661,114,0.22844040393829346
1666121355.068605,116,0.23713824152946472
1666121385.9673254,121,0.2454039454460144
1666121410.7807806,125,0.24001777172088623
1666121417.160052,126,0.23784172534942627
1666121547.740679,128,0.24023233354091644
1666121564.6471012,130,0.2516700327396393
1666121570.8292506,131,0.23455408215522766
1666121577.0313268,132,0.23551736772060394
1666121602.4423761,136,0.23169320821762085
1666121608.6947002,137,0.24340090155601501
1666121646.5749989,143,0.23711663484573364
1666121653.0925047,144,0.24224190413951874
1666121665.4024017,146,0.24240273237228394
1666121671.671631,147,0.2433003932237625
1666121690.3807864,150,0.24357055127620697
1666121758.339066,157,0.24015474319458008
1666121769.8330128,159,0.2581222951412201
1666121775.5046935,160,0.24797968566417694
1666121787.0391111,162,0.23986224830150604
1666121798.482438,164,0.2508980333805084
1666121833.6180983,170,0.22772233188152313
1666121839.5238018,171,0.24658203125
1666121845.4294834,172,0.24327057600021362
1666121863.0072286,175,0.23477664589881897
1666121868.8642924,176,0.23832136392593384
1666121874.6892552,177,0.24075669050216675
1666121880.3895519,178,0.25369614362716675
1666121891.8247402,180,0.2513316571712494
1666121897.2911794,181,0.24548809230327606
1666121919.9109435,184,0.24411572515964508
1666121926.1352897,185,0.24326959252357483
1666121932.3750663,186,0.24034729599952698
1666121950.6595688,189,0.23841001093387604
1666121956.7187157,190,0.23464998602867126
1666121962.8169558,191,0.2378242462873459
1666121969.0146458,192,0.24887000024318695
1666121987.1830735,195,0.24011382460594177
1666122011.5805917,199,0.23962436616420746
1666122017.6775157,200,0.2532576322555542
1666122029.878682,202,0.23850677907466888
1666122035.9831355,203,0.24978119134902954
1666122042.0906112,204,0.24544651806354523
1666122048.1939611,205,0.2446799874305725
1666122060.4350822,207,0.24658988416194916
1666122072.5628111,209,0.23478080332279205
1666122084.756682,211,0.24864639341831207
1666122096.9213803,213,0.2344430685043335
1666122108.997564,215,0.22633764147758484
1666122115.0868416,216,0.2376675009727478
1666122127.3656025,218,0.22178854048252106
1666122133.4691303,219,0.2515106797218323
