Wall time,Step,Value
1664876630.9723885,0,0.045611828565597534
1664876938.753938,3,0.05081925913691521
1664877044.8296592,4,0.0501658171415329
1664877675.3786533,10,0.048397719860076904
1664877777.8195155,11,0.059553422033786774
1664878074.3320642,14,0.047624848783016205
1664878179.584025,15,0.04155106469988823
1664878482.5186536,18,0.058749713003635406
1664878586.2474883,19,0.04802067205309868
1664878688.9933488,20,0.04290333017706871
1664878894.8557022,22,0.05411255359649658
1664878998.0874767,23,0.03814932703971863
1664879307.7434263,26,0.05109798163175583
1664879407.395428,27,0.043763402849435806
1664880025.3733506,33,0.05022948607802391
1664880334.1554487,36,0.04687833786010742
1664880435.0357888,37,0.05726483091711998
1664880535.0093875,38,0.0412101075053215
1664880637.2575688,39,0.04558727145195007
1664880734.9994457,40,0.055053047835826874
1664881453.6008964,47,0.047015488147735596
1664881556.8234298,48,0.039035629481077194
1664881655.6361282,49,0.050433892756700516
1664881859.6431477,51,0.051823459565639496
1664881963.0689936,52,0.052256956696510315
1664882163.0594356,54,0.03871376812458038
1664882475.2810383,57,0.05024745315313339
1664882779.0800085,60,0.04216952621936798
1664882881.8554068,61,0.045927006751298904
1664882982.1278396,62,0.04836500436067581
1664883085.2020829,63,0.055746790021657944
1664883290.4878619,65,0.046023178845644
1664883387.9726222,66,0.05149218812584877
1664883490.4995878,67,0.056594833731651306
1664883589.817869,68,0.05144179239869118
1664883785.9529023,70,0.0414966382086277
1664883886.7482026,71,0.0454343818128109
1664884502.9714754,77,0.05023665353655815
1664884713.9114964,79,0.05150727927684784
1664884816.8834412,80,0.04692760482430458
1664885026.4603364,82,0.04701261967420578
1664885338.2034993,85,0.04478335380554199
1664885746.5194454,89,0.049337200820446014
1664885852.2041063,90,0.04946037009358406
1664886368.68509,95,0.05209099501371384
1664886779.5942268,99,0.0565929040312767
1664886883.583837,100,0.05294385552406311
1664887198.296215,103,0.05042092129588127
1664887501.8397548,106,0.046132542192935944
1664887603.5117347,107,0.04338958486914635
1664887811.7934093,109,0.042233001440763474
1664888325.7485423,114,0.05327703431248665
1664888529.6567302,116,0.0456404946744442
1664889035.5564275,121,0.04812133312225342
1664889432.9468417,125,0.047527145594358444
1664889535.7770033,126,0.05084308981895447
1664889897.151474,128,0.05102512612938881
1664890096.510867,130,0.05539362132549286
1664890199.7966976,131,0.04247104376554489
1664890304.3163426,132,0.049856700003147125
1664890715.106299,136,0.04301431402564049
1664890813.4332306,137,0.05303756147623062
1664891423.615723,143,0.05446777120232582
1664891523.2209764,144,0.04341947287321091
1664891726.2638378,146,0.049380090087652206
1664891828.487291,147,0.04557641223073006
1664892137.0814238,150,0.050735633820295334
1664892866.6615462,157,0.05524219945073128
1664893072.939741,159,0.05531405657529831
1664893178.520352,160,0.0519527904689312
1664893377.1169615,162,0.0450344942510128
1664893577.194933,164,0.04980816692113876
1664894188.2678154,170,0.0482298880815506
1664894290.891527,171,0.051757246255874634
1664894393.2619221,172,0.050205815583467484
1664894702.9132614,175,0.044149670749902725
1664894806.4880724,176,0.051697541028261185
1664894909.2682695,177,0.055289126932621
1664895006.3120322,178,0.048733826726675034
1664895208.7675095,180,0.05484231561422348
1664895314.638274,181,0.04971029609441757
