Wall time,Step,Value
1690911729.2007146,0,0.49971890449523926
1690911750.1599803,3,0.47931188344955444
1690911757.2087114,4,0.4738340973854065
1690911799.339605,10,0.3977016508579254
1690911806.5923598,11,0.4496764540672302
1690911827.555483,14,0.3741390109062195
1690911834.7185667,15,0.3523852527141571
1690911857.097533,18,0.3831472098827362
1690911864.9904475,19,0.4041398763656616
1690911873.4818168,20,0.371086061000824
1690911889.599153,22,0.4209361970424652
1690911898.0080721,23,0.4208138585090637
1690911922.5529208,26,0.3871978223323822
1690911930.2856505,27,0.37186139822006226
1690911979.8775208,33,0.3441604673862457
1690912002.7674735,36,0.3655034601688385
1690912010.7298496,37,0.3757595717906952
1690912017.9031093,38,0.38007789850234985
1690912025.6935062,39,0.37355414032936096
1690912033.8951666,40,0.38605964183807373
1690912092.9766533,47,0.4044412672519684
1690912100.954203,48,0.3674171268939972
1690912109.023159,49,0.3572007715702057
1690912125.9730823,51,0.35124295949935913
1690912135.092539,52,0.36859434843063354
1690912151.8373678,54,0.36349910497665405
1690912176.3044066,57,0.3636712431907654
1690912198.0921829,60,0.38323044776916504
1690912208.7174602,61,0.3726902902126312
1690912217.5354002,62,0.36251014471054077
1690912225.689835,63,0.3700338900089264
1690912241.498191,65,0.3541918098926544
1690912249.1171212,66,0.3546639084815979
1690912257.8332825,67,0.37759125232696533
1690912266.2073224,68,0.36769527196884155
1690912280.8170774,70,0.3684370815753937
1690912288.062839,71,0.3697475790977478
1690912339.1248474,77,0.34364354610443115
1690912355.2910814,79,0.3950245678424835
1690912363.1788425,80,0.3556000590324402
1690912379.3328867,82,0.3613945543766022
1690912400.6862907,85,0.36683934926986694
1690912432.0071883,89,0.35042804479599
1690912441.4622977,90,0.3900497555732727
1690912483.7078965,95,0.3596919775009155
1690912512.6790278,99,0.33894312381744385
1690912519.9090483,100,0.3612414598464966
1690912545.0294273,103,0.36799731850624084
1690912569.680106,106,0.35147541761398315
1690912578.9350672,107,0.34594663977622986
1690912594.315522,109,0.3733453154563904
1690912634.6788216,114,0.34794288873672485
1690912656.0329118,116,0.3553832471370697
1690912713.191933,121,0.3787858188152313
1690912747.5931685,125,0.3724460005760193
1690912755.9386992,126,0.3906293511390686
1690913493.4317968,128,0.37547117471694946
