Wall time,Step,Value
1660420471.8685346,0,0.11608076095581055
1660420475.8303332,3,0.08844751119613647
1660420476.930698,4,0.0807899683713913
1660420484.1788094,10,0.07770729809999466
1660420485.2609177,11,0.08184192329645157
1660420489.1733625,14,0.0773795023560524
1660420490.308738,15,0.07216212898492813
1660420493.7398849,18,0.07867796719074249
1660420494.8191283,19,0.07506252825260162
1660420496.0810273,20,0.07594038546085358
1660420498.399693,22,0.0889851301908493
1660420499.7415679,23,0.07628931105136871
1660420503.9714487,26,0.08618088066577911
1660420506.4047604,27,0.07712329924106598
1660420517.6140847,33,0.07764707505702972
1660420521.2164814,36,0.07120031863451004
1660420523.0813339,37,0.07097627222537994
1660420524.5488915,38,0.07648046314716339
1660420525.5416827,39,0.07407400757074356
1660420526.6701086,40,0.07272416353225708
1660420535.743748,47,0.07080072164535522
1660420537.3369303,48,0.0703771710395813
1660420538.4424162,49,0.06942884624004364
1660420540.8924325,51,0.07754545658826828
1660420541.9409518,52,0.07628646492958069
1660420544.4608593,54,0.07394002377986908
1660420547.8177955,57,0.07329437881708145
1660420551.7072356,60,0.07606127858161926
1660420553.0833256,61,0.07229204475879669
1660420554.2301776,62,0.07446789741516113
1660420555.4106884,63,0.0774957612156868
1660420558.122314,65,0.06576874107122421
1660420559.3111541,66,0.0703728049993515
1660420560.6973565,67,0.068852499127388
1660420561.7519596,68,0.06990616023540497
1660420564.3624873,70,0.06598958373069763
1660420565.4418237,71,0.07418045401573181
1660420572.7320874,77,0.07169726490974426
1660420574.9199204,79,0.07039126753807068
1660420576.3541532,80,0.06867904961109161
1660420578.7643707,82,0.06637337803840637
1660420582.6144395,85,0.07805625349283218
1660420587.2345366,89,0.06631772220134735
1660420588.687594,90,0.07273336499929428
1660420594.8819914,95,0.07962076365947723
1660420600.2627091,99,0.0727667436003685
1660420601.6425426,100,0.07592125236988068
1660420605.299152,103,0.07425595074892044
1660420609.7002873,106,0.07598359137773514
1660420610.7012641,107,0.06783231347799301
1660420613.4536915,109,0.07306870818138123
1660420620.5986948,114,0.0696815550327301
1660420623.3592627,116,0.07882717251777649
1660420629.5106883,121,0.06961838901042938
1660420634.4804146,125,0.07541517913341522
