Wall time,Step,Value
1664876462.4321818,0,0.04543431103229523
1664876479.1593137,3,0.0412127822637558
1664876485.1449137,4,0.049266211688518524
1664876521.220503,10,0.0463540256023407
1664876527.245582,11,0.0458022877573967
1664876544.6034849,14,0.04208391532301903
1664876549.0288622,15,0.049794308841228485
1664876567.906716,18,0.05567937344312668
1664876574.6674225,19,0.03339812159538269
1664876581.0380654,20,0.054644323885440826
1664876594.1616483,22,0.0407731868326664
1664876600.7480886,23,0.05220907926559448
1664876619.267314,26,0.044510893523693085
1664876625.6420739,27,0.04561169072985649
1664876663.164927,33,0.05140792205929756
1664876682.0531318,36,0.05227850377559662
1664876688.4438457,37,0.04058157280087471
1664876695.2989697,38,0.0470178946852684
1664876702.034094,39,0.04919063299894333
1664876708.6712298,40,0.04768560081720352
1664876753.3432014,47,0.04547399282455444
1664876759.7242565,48,0.0516686737537384
1664876767.445007,49,0.04759097844362259
1664876780.975057,51,0.0498025119304657
1664876786.8334088,52,0.04668465256690979
1664876798.765842,54,0.05426265299320221
1664876817.9060442,57,0.04740016907453537
1664876835.3220756,60,0.048632897436618805
1664876840.9263418,61,0.04932200908660889
1664876847.379324,62,0.056250110268592834
1664876853.4999652,63,0.047447606921195984
1664876864.351142,65,0.04631342366337776
1664876870.5129054,66,0.05452146381139755
1664876875.9730785,67,0.04887768253684044
1664876881.5670843,68,0.048791367560625076
1664876893.9821713,70,0.04692719131708145
1664876900.3170192,71,0.04471268504858017
1664876936.889867,77,0.04992862045764923
1664876949.119808,79,0.05090838298201561
1664876953.950601,80,0.04854772984981537
1664876967.6370535,82,0.045125704258680344
1664876985.1923523,85,0.05297926813364029
1664877009.700074,89,0.04776553809642792
1664877015.9320724,90,0.04436182603240013
1664877044.7826178,95,0.04157354310154915
1664877069.117682,99,0.04764990508556366
1664877073.69916,100,0.048730313777923584
1664877091.7732015,103,0.046107422560453415
1664877113.1578014,106,0.045165613293647766
1664877119.1565363,107,0.049670055508613586
1664877127.9144967,109,0.0436975434422493
1664877161.636597,114,0.045580387115478516
1664877173.3508172,116,0.04887086898088455
1664877201.870124,121,0.04418441653251648
1664877227.3183568,125,0.04676220566034317
1664877231.8166695,126,0.05036158114671707
1664877249.9866757,128,0.05249928683042526
1664877261.2840984,130,0.04420113563537598
1664877267.3494618,131,0.04749069735407829
1664877273.5180354,132,0.04730675369501114
1664877298.4812367,136,0.055028315633535385
1664877303.7095065,137,0.042063239961862564
1664877340.5405707,143,0.04465379938483238
1664877347.6305823,144,0.038497984409332275
1664877359.4128652,146,0.04992394149303436
1664877364.1735735,147,0.042399898171424866
1664877383.9761882,150,0.0433444082736969
1664877425.7291992,157,0.050983358174562454
1664877436.6311867,159,0.04130078852176666
1664877442.4642582,160,0.04773380607366562
1664877455.4384072,162,0.04426265135407448
1664877466.7013197,164,0.0488450825214386
1664877501.6783655,170,0.0457427017390728
1664877508.5747912,171,0.038339994847774506
1664877512.7180328,172,0.04931088164448738
1664877531.8136575,175,0.04292682185769081
1664877535.9907532,176,0.045196495950222015
1664877541.5411422,177,0.0436808317899704
1664877548.05424,178,0.04566530883312225
1664877560.5288813,180,0.047590721398591995
1664877567.2183192,181,0.0505310483276844
1664877587.2025526,184,0.04962616413831711
1664877592.4191275,185,0.05282686650753021
1664877598.6700065,186,0.051025792956352234
1664877618.8323903,189,0.042625147849321365
1664877624.806982,190,0.042356062680482864
1664877632.0125246,191,0.050361499190330505
1664877638.4729643,192,0.04819847643375397
1664877657.3416562,195,0.047438669949769974
1664877681.190423,199,0.04563798010349274
1664877687.454101,200,0.052962519228458405
1664877700.6797051,202,0.04571571201086044
1664877707.4577742,203,0.05145377665758133
1664877713.8308797,204,0.04661875218153
1664877720.6060295,205,0.0473780632019043
1664877734.1664307,207,0.050482090562582016
1664877745.1102574,209,0.04265689104795456
1664877757.2531953,211,0.04152869060635567
1664877769.759545,213,0.05138099193572998
1664877782.1573591,215,0.04606741666793823
1664877787.903872,216,0.04220349341630936
1664877800.2120397,218,0.04650060832500458
1664877806.578888,219,0.0488993376493454
1664877813.5754228,220,0.05100266635417938
1664877820.3401723,221,0.04264364391565323
1664877824.6853573,222,0.04320394992828369
1664877836.1942127,224,0.04440244659781456
1664877842.9859736,225,0.044552721083164215
1664877867.7702515,229,0.046300582587718964
1664877904.5411255,235,0.054272718727588654
1664877917.514328,237,0.047403350472450256
1664877924.1656854,238,0.04925772547721863
1664877930.7343602,239,0.047961942851543427
1664877944.0949147,241,0.04753188416361809
1664877949.8193564,242,0.046407394111156464
1664877963.0602763,244,0.04901127889752388
1664877969.7563784,245,0.04647349566221237
1664877974.5714526,246,0.04330888390541077
1664877980.572362,247,0.04989719018340111
1664878011.7827125,252,0.053597867488861084
1664878017.2455735,253,0.052307359874248505
1664878022.5335612,254,0.04412291944026947
1664878049.7180297,257,0.04559855908155441
1664878054.784338,258,0.045276425778865814
1664878059.708734,259,0.04776660352945328
1664878066.0476732,260,0.050780560821294785
1664878077.6076832,262,0.04723767191171646
1664878123.84416,270,0.0477968268096447
1664878129.8841949,271,0.046483300626277924
1664878149.2026691,274,0.048006460070610046
1664878160.1877725,276,0.045674823224544525
1664878173.0120175,278,0.049670517444610596
1664878184.933637,280,0.045653630048036575
1664878196.4956982,282,0.04702061414718628
1664878202.4927309,283,0.04756840318441391
1664878214.3226979,285,0.05013326555490494
1664878228.8289337,287,0.051519520580768585
1664878235.511122,288,0.04705515876412392
1664878248.2448475,290,0.041679371148347855
1664878276.2856731,295,0.04334334656596184
1664878280.6178515,296,0.04920879006385803
1664878286.2635212,297,0.05375975742936134
1664878291.696716,298,0.044892318546772
1664878340.8002605,306,0.04543589800596237
1664878354.5527604,308,0.0531889945268631
1664878359.82751,309,0.04761744290590286
1664878379.2628083,312,0.04570913687348366
1664878384.7806225,313,0.05215608328580856
1664878401.9427197,316,0.04483432322740555
1664878413.878161,318,0.050034694373607635
1664878418.6973596,319,0.04044940322637558
1664878435.7593644,322,0.050496410578489304
1664878447.430552,324,0.0496792271733284
1664878477.6667602,329,0.04420823976397514
1664878483.4839118,330,0.048958707600831985
1664878489.13217,331,0.04619668796658516
1664878494.021896,332,0.05466218292713165
1664878524.0038295,337,0.050769731402397156
1664878530.2518713,338,0.04059965908527374
1664878542.719269,340,0.04942122846841812
1664878559.947241,343,0.0472782626748085
1664878565.6161392,344,0.04681864380836487
1664878572.2429802,345,0.048023685812950134
