Wall time,Step,Value
1664992089.0763469,0,0.051553286612033844
1664992136.5049553,3,0.05987822264432907
1664992153.6040041,4,0.05045194551348686
1664992253.2238817,10,0.05548893287777901
1664992268.5684917,11,0.04815937578678131
1664992320.3672388,14,0.05535579472780228
1664992336.5558996,15,0.05445681884884834
1664992386.9805815,18,0.04815565049648285
1664992404.2697625,19,0.041069887578487396
1664992421.1688423,20,0.051089443266391754
1664992455.7855175,22,0.051559217274188995
1664992473.077931,23,0.045831650495529175
1664992524.8894699,26,0.04471937566995621
1664992541.909008,27,0.04973407834768295
1664992641.2658772,33,0.04673513025045395
1664992688.7960026,36,0.044463686645030975
1664992707.8350658,37,0.0459538996219635
1664992725.445589,38,0.04319487139582634
1664992741.8822865,39,0.03980811685323715
1664992755.8945122,40,0.058581266552209854
1664992868.614327,47,0.05609140545129776
1664992882.7894657,48,0.0504450723528862
1664992899.6470702,49,0.05175875872373581
1664992935.1868649,51,0.04811960831284523
1664992949.1486702,52,0.05239046365022659
1664992981.276408,54,0.03675573319196701
1664993032.032448,57,0.04257642477750778
1664993081.1477537,60,0.04484415799379349
1664993096.6645432,61,0.045789457857608795
1664993114.0378807,62,0.04950418695807457
1664993131.111642,63,0.04511300101876259
1664993161.3609674,65,0.05062452703714371
1664993179.5156965,66,0.046308137476444244
1664993193.9269798,67,0.042579226195812225
1664993211.137196,68,0.04337596148252487
1664993244.5874515,70,0.04203035682439804
1664993261.9269032,71,0.05265679955482483
1664993365.1913188,77,0.04021165519952774
1664993397.5917108,79,0.052817028015851974
1664993411.8896744,80,0.057925187051296234
1664993448.86695,82,0.04805725812911987
1664993496.810518,85,0.046708688139915466
1664993567.187429,89,0.049292098730802536
1664993580.4958367,90,0.04322320967912674
1664993660.7427046,95,0.04843583330512047
1664993730.678601,99,0.04520886391401291
1664993746.7428935,100,0.03923288360238075
1664993793.1589935,103,0.049770236015319824
1664993843.1325722,106,0.04897357150912285
1664993861.694471,107,0.03846340626478195
1664993899.7187378,109,0.05319376289844513
1664993986.6342826,114,0.05290970206260681
1664994022.7454896,116,0.05082940310239792
1664994104.2712333,121,0.04576290026307106
1664994170.3536482,125,0.05052633583545685
1664994184.895394,126,0.048441678285598755
1664994233.9196813,128,0.04765574634075165
1664994273.0374417,130,0.052700288593769073
1664994290.6735923,131,0.050535909831523895
1664994307.7539024,132,0.05156577005982399
1664994370.6264777,136,0.049523644149303436
1664994388.0756845,137,0.05175577104091644
1664994486.1566784,143,0.054693661630153656
1664994503.1860542,144,0.048255257308483124
1664994535.718882,146,0.03610833361744881
1664994553.6829207,147,0.04593801498413086
1664994608.9849377,150,0.04916134476661682
1664994723.8689675,157,0.05163131654262543
1664994754.663679,159,0.048532310873270035
1664994767.7714548,160,0.048773616552352905
1664994801.6914482,162,0.04976363852620125
1664994833.7860172,164,0.049674294888973236
1664994931.45328,170,0.04964408278465271
1664994948.0503983,171,0.04255225509405136
1664994963.7490597,172,0.050211288034915924
1664995011.6013374,175,0.04623214155435562
1664995029.5102067,176,0.04583778604865074
1664995047.7775443,177,0.05368930846452713
1664995064.367517,178,0.04775412380695343
1664995097.8135762,180,0.04826657846570015
1664995116.5882566,181,0.053778596222400665
1664995166.6641278,184,0.042133498936891556
1664995185.1420047,185,0.04312489926815033
1664995201.550036,186,0.04581832513213158
1664995252.3594503,189,0.046506140381097794
1664995269.1371174,190,0.049720991402864456
1664995285.0972445,191,0.05108755826950073
1664995303.006053,192,0.05049045383930206
1664995358.5839982,195,0.05124974250793457
1664995419.643919,199,0.04909225180745125
1664995436.186952,200,0.05193053185939789
1664995471.9225056,202,0.04875871539115906
1664995489.2866142,203,0.04711373150348663
1664995504.6964417,204,0.04761958122253418
1664995520.8405921,205,0.04709239304065704
1664995553.413561,207,0.04302649199962616
1664995587.7953894,209,0.040193554013967514
1664995624.2571392,211,0.04560355097055435
1664995655.275791,213,0.04814394190907478
1664995687.0851076,215,0.043248869478702545
1664995704.1448216,216,0.04332926869392395
1664995739.964332,218,0.05072550103068352
1664995756.009942,219,0.05116721987724304
1664995770.8408988,220,0.05036864057183266
1664995789.9754343,221,0.04298750311136246
1664995807.5051677,222,0.049483224749565125
1664995842.7533572,224,0.048322997987270355
1664995859.9925764,225,0.04928772896528244
1664995923.7940319,229,0.046734653413295746
1664996026.0789342,235,0.05122178792953491
1664996055.6272109,237,0.058197133243083954
1664996072.0881355,238,0.05248568579554558
1664996091.653217,239,0.048216626048088074
1664996124.2852564,241,0.05379084125161171
1664996138.6920257,242,0.04715206101536751
1664996173.839332,244,0.045441072434186935
1664996188.73144,245,0.043859317898750305
1664996203.9979897,246,0.060930076986551285
1664996221.335724,247,0.04381684213876724
1664996298.6544638,252,0.05317137390375137
1664996309.004558,253,0.04094906523823738
1664996325.3203537,254,0.05071307718753815
1664996393.9142463,257,0.049935415387153625
1664996410.0917187,258,0.05063912272453308
1664996427.1523006,259,0.049758922308683395
1664996446.579742,260,0.0397157222032547
1664996480.1658878,262,0.05703520402312279
1664996613.0394526,270,0.05011388659477234
1664996628.004746,271,0.04444868117570877
1664996676.8094556,274,0.05144114047288895
1664996711.8295085,276,0.044961147010326385
1664996747.660635,278,0.04607729613780975
1664996779.3784647,280,0.046120740473270416
1664996811.180021,282,0.045061103999614716
1664996826.5050514,283,0.05326402559876442
1664996860.011132,285,0.05330070108175278
1664996892.8509421,287,0.046477314084768295
1664996908.7098238,288,0.04728401452302933
1664996939.7295804,290,0.04994817078113556
1664997025.1942184,295,0.04599832743406296
1664997041.3171673,296,0.048817228525877
1664997055.078042,297,0.05733947455883026
1664997072.2599716,298,0.050449565052986145
1664997205.1440923,306,0.04899325594305992
1664997236.3736758,308,0.04827583581209183
1664997252.812584,309,0.05176887661218643
1664997304.4428165,312,0.04294024780392647
1664997319.7048829,313,0.044444721192121506
1664997373.3330855,316,0.049830712378025055
1664997406.0596719,318,0.048888128250837326
1664997423.546217,319,0.05337608605623245
1664997471.7657607,322,0.060745496302843094
1664997501.8482037,324,0.04839354380965233
1664997588.272331,329,0.04469980299472809
1664997604.0277972,330,0.048818089067935944
1664997618.8323765,331,0.04861651360988617
1664997634.7206125,332,0.05241599678993225
1664997716.9917085,337,0.04396317899227142
1664997733.0931175,338,0.045534878969192505
1664997767.2481396,340,0.043017998337745667
1664997818.4189882,343,0.04482336342334747
1664997834.5214648,344,0.04478256404399872
1664997850.2810957,345,0.048299048095941544
1664997867.2121665,346,0.042169924825429916
1664997901.4550366,348,0.05265334993600845
1664997929.0202718,350,0.052551157772541046
1664997960.2863367,352,0.0475311204791069
1664997979.084963,353,0.04513807222247124
1664997995.6906195,354,0.04789087921380997
1664998061.097846,358,0.045022279024124146
1664998097.8608632,360,0.050430167466402054
1664998131.7448525,362,0.040652260184288025
1664998147.0288548,363,0.04872354865074158
1664998164.3556342,364,0.04844805225729942
1664998180.9772022,365,0.047392383217811584
1664998196.9702463,366,0.041665174067020416
1664998212.2819023,367,0.046748995780944824
1664998228.5460296,368,0.03783334791660309
1664998330.041708,374,0.038530297577381134
1664998377.6593628,377,0.051143042743206024
1664998392.2547898,378,0.04511367529630661
1664998535.9007812,386,0.04063764214515686
1664998610.4647043,390,0.03834237530827522
1664998628.6460469,391,0.04481751471757889
1664998645.2810733,392,0.04062235727906227
1664998657.8949895,393,0.05039133131504059
1664998673.694186,394,0.05287979543209076
1664998689.1193862,395,0.04419314116239548
1664998707.8360622,396,0.05228370428085327
1664998722.418859,397,0.045870497822761536
1664998737.6445045,398,0.05101204663515091
1664998753.8694818,399,0.0449732281267643
1664998785.0420578,401,0.0511583611369133
1664998802.6591291,402,0.04277884215116501
1664998836.098941,404,0.0505484938621521
1664998901.0365074,408,0.047020360827445984
