Wall time,Step,Value
1666217335.6978517,127,-31.0
1666217521.1441748,255,-51.0
1666217696.9225433,383,-48.0
1666217877.3928115,511,-27.0
1666218060.5396671,639,-37.0
1666218322.1604943,767,-30.0
1666218512.9808748,895,-28.0
1666218699.5272765,1023,-49.0
1666218877.9227777,1151,-46.0
1666219069.2095437,1279,-41.0
1666219254.2819304,1407,-15.0
1666219437.9085407,1535,-30.0
1666219616.8132274,1663,-20.0
1666219802.448064,1791,-39.0
1666219988.8219278,1919,-33.0
1666220234.256042,2047,-35.0
