Wall time,Step,Value
1669844403.8188503,127,-36.0
1669844702.1767929,255,-27.0
1669844983.089808,383,-22.0
1669845269.32124,511,-1.0
1669845555.6333015,639,-22.0
1669845846.2622383,767,-22.0
1669846136.4365897,895,-30.0
1669846422.4554527,1023,-20.0
1669846712.9778116,1151,-17.0
1669846997.4593067,1279,-28.0
1669847278.2729828,1407,-4.0
1669847568.9396353,1535,-12.0
1669847856.5918903,1663,-14.0
1669848146.6429856,1791,-15.0
1669848439.7267072,1919,-16.0
1669848734.790332,2047,-26.0
